sourceKey,language,type,legacyId,titleOfficial,officialUrl,listingUrl,officialDateRaw,officialDateNormalized,officialDatePrecision,detailStatus,detailClassification,detailFinalUrl,detailError,projectMatchCount,projectMatchMethod,projectMatchedLegacyIds,officialCounterpartLegacyId,projectIds,projectSlugs,projectCategories,projectDates,comparison
es:1792,es,news,1792,La CRE emite acuerdo que promueve la regresión de la transición energética,https://www.vonwobeser.com/index.php/publicacion?p_id=1792,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=100,"Junio, 2023",2023-06,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1792,,1,legacy_id,1792,,3b7332f7-88c0-4366-a267-a20c37df8a52,la-cre-emite-acuerdo-que-promueve-la-regresion-de-la-transicion-energetica,news,,project_date_missing
es:1790,es,news,1790,"Invalidez de la Ley para la Transparencia, Prevención y Combate de Prácticas Indebidas en Materia de Contratación de Publicidad",https://www.vonwobeser.com/index.php/publicacion?p_id=1790,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=100,"Junio, 2023",2023-06,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1790,,1,legacy_id,1790,,caaaa975-fbb1-41dd-8c8e-40ed8b68a0f5,invalidez-de-la-ley-para-la-transparencia-prevencion-y-combate-de-practicas-inde,news,,project_date_missing
es:1788,es,news,1788,"NOM-037, sobre Teletrabajo - Condiciones de Seguridad y Salud en el Trabajo",https://www.vonwobeser.com/index.php/publicacion?p_id=1788,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=100,"Junio, 2023",2023-06,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1788,,1,legacy_id,1788,,7ba693c6-5763-43c8-8b88-1532f5dc1a3e,nom-037-sobre-teletrabajo-condiciones-de-seguridad-y-salud-en-el-trabajo,news,,project_date_missing
es:1786,es,news,1786,Prohibición de la importación de bienes producidos con Trabajo Forzoso,https://www.vonwobeser.com/index.php/publicacion?p_id=1786,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=100,"Mayo, 2023",2023-05,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1786,,1,legacy_id,1786,,6265b966-7523-4c28-be92-e60c9394fd09,prohibicion-de-la-importacion-de-bienes-producidos-con-trabajo-forzoso,news,,project_date_missing
es:1766,es,news,1766,Nuevos valores de la UMA vigentes a partir del 1º de febrero de 2023,https://www.vonwobeser.com/index.php/publicacion?p_id=1766,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=120,"Enero, 2023",2023-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1766,,1,legacy_id,1766,,f6d65f65-12ba-4a07-952e-3652cb627210,nuevos-valores-de-la-uma-vigentes-a-partir-del-1-de-febrero-de-2023,news,,project_date_missing
es:1762,es,news,1762,Nuevos salarios mínimos a partir del 1° de enero de 2023,https://www.vonwobeser.com/index.php/publicacion?p_id=1762,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=120,"Diciembre, 2022",2022-12,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1762,,1,legacy_id,1762,,22436601-17ff-496a-a8ba-cd54e5e134a7,nuevos-salarios-minimos-a-partir-del-1-de-enero-de-2023,news,,project_date_missing
es:1760,es,news,1760,Regulación del Mercado de Cripto-Activos en la Unión Europea (MiCA),https://www.vonwobeser.com/index.php/publicacion?p_id=1760,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=120,"Noviembre, 2022",2022-11,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1760,,1,legacy_id,1760,,c3a57277-02b2-43f7-a1bb-94c487df4c6e,regulacion-del-mercado-de-cripto-activos-en-la-union-europea-mica,news,,project_date_missing
es:1758,es,news,1758,Nuevos Lineamientos ante Covid-19,https://www.vonwobeser.com/index.php/publicacion?p_id=1758,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=120,"Octubre, 2022",2022-10,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1758,,1,legacy_id,1758,,2e8a87ed-13d1-4063-a3dd-be2fffd66846,nuevos-lineamientos-ante-covid-19,news,,project_date_missing
es:1754,es,news,1754,Modificaciones de las disposiciones fiscales para el Ejercicio Fiscal de 2023,https://www.vonwobeser.com/index.php/publicacion?p_id=1754,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=120,"Septiembre, 2022",2022-09,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1754,,1,legacy_id,1754,,1a03fefd-c4b9-4863-8600-b358ad7a9047,modificaciones-de-las-disposiciones-fiscales-para-el-ejercicio-fiscal-de-2023,news,,project_date_missing
es:1752,es,news,1752,Mexico: New District Courts in bankruptcy matters,https://www.vonwobeser.com/index.php/publicacion?p_id=1752,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=120,"Septiembre, 2022",2022-09,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1752,,1,legacy_id,1752,,49cb1584-d6f7-4720-9bee-45ddfb662771,mexico-new-district-courts-in-bankruptcy-matters-2,news,,project_date_missing
es:1750,es,news,1750,"“Litio para México”, el nuevo organismo público descentralizado",https://www.vonwobeser.com/index.php/publicacion?p_id=1750,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=120,"Agosto, 2022",2022-08,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1750,,1,legacy_id,1750,,03bb669a-fd0a-4770-a168-856359cd4dd2,litio-para-mexico-el-nuevo-organismo-publico-descentralizado,news,,project_date_missing
es:1746,es,news,1746,Proyecto de NOM sobre Teletrabajo – Condiciones de Seguridad y Salud,https://www.vonwobeser.com/index.php/publicacion?p_id=1746,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=120,"Julio, 2022",2022-07,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1746,,1,legacy_id,1746,,21d0e47b-f772-451e-90ac-a60e9c5d2485,proyecto-de-nom-sobre-teletrabajo-condiciones-de-seguridad-y-salud,news,,project_date_missing
es:1744,es,news,1744,Medidas transitorias frente a sequías severas en México,https://www.vonwobeser.com/index.php/publicacion?p_id=1744,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=120,"Julio, 2022",2022-07,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1744,,1,legacy_id,1744,,84c6c2b4-9be2-4574-ab92-4bc80caf5ff2,medidas-transitorias-frente-a-sequias-severas-en-mexico,news,,project_date_missing
es:1742,es,news,1742,Se aplaza entrada en vigor de reforma laboral,https://www.vonwobeser.com/index.php/publicacion?p_id=1742,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=120,"Mayo, 2022",2022-05,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1742,,1,legacy_id,1742,,d50bc1d0-6cdf-4d2a-861a-d8eae71d360a,se-aplaza-entrada-en-vigor-de-reforma-laboral,news,,project_date_missing
es:1581,es,news,1581,Page Knowledge Base – Pablo Jiménez: ¿Cómo una compañía cervecera nos puede unir cuando estamos alejados?,https://www.vonwobeser.com/index.php/publicacion?p_id=1581,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=280,"Junio, 2020",2020-06,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1581,,1,legacy_id,1581,,dfc4473a-03c7-46b5-9712-175e1a145927,page-knowledge-base-pablo-jimenez-como-una-compania-cervecera-nos-puede-unir-cua,news,,project_date_missing
es:1579,es,news,1579,"Purpose 360 – Pablo Jiménez: Impulsando una causa con AB InBev, 2020",https://www.vonwobeser.com/index.php/publicacion?p_id=1579,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=300,"Mayo, 2020",2020-05,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1579,,1,legacy_id,1579,,d3d478ed-0cb4-40ff-aa95-71d0d79f564d,purpose-360-pablo-jimenez-impulsando-una-causa-con-ab-inbev-2020,news,,project_date_missing
es:1577,es,news,1577,Pablo Jiménez – Reforma – Agua Capital: por un México con Agua,https://www.vonwobeser.com/index.php/publicacion?p_id=1577,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=450,"Abril, 2018",2018-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1577,,1,legacy_id,1577,,e007f510-7eab-4c2a-87e7-e513fc9ea8f2,pablo-jimenez-reforma-agua-capital-por-un-mexico-con-agua,news,,project_date_missing
es:1575,es,news,1575,"ACC Docket – Pablo Jiménez: Tomando de una fuente: cómo Pablo Jiménez Zorrilla se convirtió en Vicepresidente Legal y de Asuntos Corporativos de AB InBev Middle Americas, 2017",https://www.vonwobeser.com/index.php/publicacion?p_id=1575,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=490,"Abril, 2017",2017-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1575,,1,legacy_id,1575,,c9fe7cf9-9ec9-4989-86bd-b7805b8ab6d7,acc-docket-pablo-jimenez-tomando-de-una-fuente-como-pablo-jimenez-zorrilla-se-co,news,,project_date_missing
es:1573,es,news,1573,"Expansión – Pablo Jiménez: Pablo Jiménez, el hombre que ‘defiende’ a Grupo Modelo, 2017",https://www.vonwobeser.com/index.php/publicacion?p_id=1573,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=490,"Abril, 2017",2017-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1573,,1,legacy_id,1573,,5bf12224-41c7-4803-ac79-ee9b0464de0e,expansion-pablo-jimenez-pablo-jimenez-el-hombre-que-defiende-a-grupo-modelo-2017,news,,project_date_missing
es:1537,es,news,1537,Reforma en materia de subcontratación trae cambios relevantes al mercado laboral en México,https://www.vonwobeser.com/index.php/publicacion?p_id=1537,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=180,"Abril, 2021",2021-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1537,,1,legacy_id,1537,,4fc7ee76-bbb7-4e31-8c44-37ea172451c8,reforma-en-materia-de-subcontratacion-trae-cambios-relevantes-al-mercado-laboral,news,,project_date_missing
es:1535,es,news,1535,Publicación en el DOF del Padrón Nacional de Usuarios de Telefonía Móvil,https://www.vonwobeser.com/index.php/publicacion?p_id=1535,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=180,"Abril, 2021",2021-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1535,,1,legacy_id,1535,,bbb653a8-1456-40d2-b34b-642061f4ca7f,publicacion-en-el-dof-del-padron-nacional-de-usuarios-de-telefonia-movil,news,,project_date_missing
es:1533,es,news,1533,Aprobación en Cámara de Senadores de la iniciativa de reforma en materia de subcontratación,https://www.vonwobeser.com/index.php/publicacion?p_id=1533,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=180,"Abril, 2021",2021-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1533,,1,legacy_id,1533,,27409bfb-f1df-45d6-a1b7-c5db96ad75d8,aprobacion-en-camara-de-senadores-de-la-iniciativa-de-reforma-en-materia-de-subc,news,,project_date_missing
es:1531,es,news,1531,Aprobación en Cámara de Diputados de la iniciativa de Reforma en materia de subcontratación,https://www.vonwobeser.com/index.php/publicacion?p_id=1531,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=180,"Abril, 2021",2021-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1531,,1,legacy_id,1531,,1f9513cd-effc-448d-9799-8ec20e8d8a0f,aprobacion-en-camara-de-diputados-de-la-iniciativa-de-reforma-en-materia-de-subc,news,,project_date_missing
es:1529,es,news,1529,COFECE emite modificaciones a la Guía para la Notificación de Concentraciones,https://www.vonwobeser.com/index.php/publicacion?p_id=1529,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=180,"Abril, 2021",2021-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1529,,1,legacy_id,1529,,c6dfe1b7-e52e-4cd4-b5eb-ef5fed592c09,cofece-emite-modificaciones-a-la-guia-para-la-notificacion-de-concentraciones,news,,project_date_missing
es:1527,es,news,1527,Acuerdo sobre la iniciativa de Reforma a la Ley Federal del Trabajo en materia de subcontratación,https://www.vonwobeser.com/index.php/publicacion?p_id=1527,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=180,"Abril, 2021",2021-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1527,,1,legacy_id,1527,,4d179e7f-66dd-41d4-b2ec-a0ba1bacb5d1,acuerdo-sobre-la-iniciativa-de-reforma-a-la-ley-federal-del-trabajo-en-materia-d,news,,project_date_missing
es:1525,es,news,1525,Ejecutivo envía a la Cámara de Diputados Iniciativa de Reforma en Materia de Hidrocarburos,https://www.vonwobeser.com/index.php/publicacion?p_id=1525,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=180,"Marzo, 2021",2021-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1525,,1,legacy_id,1525,,d7cf06ab-c63e-4875-863b-68d2710d2030,ejecutivo-envia-a-la-camara-de-diputados-iniciativa-de-reforma-en-materia-de-hid,news,,project_date_missing
es:1523,es,news,1523,Modificaciones al Protocolo para la Legitimación de Contratos Colectivos de Trabajo,https://www.vonwobeser.com/index.php/publicacion?p_id=1523,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=190,"Febrero, 2021",2021-02,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1523,,1,legacy_id,1523,,b5f8f1d2-fc41-43a3-b7a2-a6669c969fce,modificaciones-al-protocolo-para-la-legitimacion-de-contratos-colectivos-de-trab,news,,project_date_missing
es:1521,es,news,1521,Decreto de Reforma a la Ley de la Industria Eléctrica y Acuerdo de Insubsistencia de la Política de Confiabilidad de SENER,https://www.vonwobeser.com/index.php/publicacion?p_id=1521,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=180,"Marzo, 2021",2021-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1521,,1,legacy_id,1521,,2f5418bf-a3e6-4f65-9465-4e2459bc1954,decreto-de-reforma-a-la-ley-de-la-industria-electrica-y-acuerdo-de-insubsistenci,news,,project_date_missing
es:1519,es,news,1519,La Cámara de Diputados retoma la aprobación de la Ley Federal para la Regulación del Cannabis,https://www.vonwobeser.com/index.php/publicacion?p_id=1519,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=180,"Marzo, 2021",2021-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1519,,1,legacy_id,1519,,16073ed8-2d28-4e86-88db-6f5e5e560879,la-camara-de-diputados-retoma-la-aprobacion-de-la-ley-federal-para-la-regulacion,news,,project_date_missing
es:1517,es,news,1517,Latin Lawyer: Los ascensos en las empresas de América Latina aumentaron a finales de año,https://www.vonwobeser.com/index.php/publicacion?p_id=1517,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=180,"Febrero, 2021",2021-02,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1517,,1,legacy_id,1517,,aae7d93a-d271-4ddc-babf-c7fa0b2f3d2a,latin-lawyer-los-ascensos-en-las-empresas-de-america-latina-aumentaron-a-finales,news,,project_date_missing
es:1515,es,news,1515,Lex Latin: Von Wobeser y Sierra refuerza su plantilla con promociones,https://www.vonwobeser.com/index.php/publicacion?p_id=1515,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=190,"Febrero, 2021",2021-02,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1515,,1,legacy_id,1515,,1f89aed2-02d6-4959-b026-32f7b089f151,lex-latin-von-wobeser-y-sierra-refuerza-su-plantilla-con-promociones,news,,project_date_missing
es:1513,es,news,1513,Leaders League: Von Wobeser de México añade dos socios y cinco counsel,https://www.vonwobeser.com/index.php/publicacion?p_id=1513,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=190,"Febrero, 2021",2021-02,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1513,,1,legacy_id,1513,,d0d16e93-fc1e-40a8-92be-432c71bf116f,leaders-league-von-wobeser-de-mexico-anade-dos-socios-y-cinco-counsel,news,,project_date_missing
es:1511,es,news,1511,Chambers and Partners 2021 Rankings,https://www.vonwobeser.com/index.php/publicacion?p_id=1511,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=190,"Febrero, 2021",2021-02,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1511,,1,legacy_id,1511,,94d8838e-ac8a-498b-8e99-af4e34ad92c9,chambers-and-partners-2021-rankings-2,news,,project_date_missing
es:1503,es,news,1503,Acontecimientos relevantes en el sector eléctrico: Iniciativa de reforma a la Ley de la Industria Eléctrica y resolución de la Controversia Constitucional por la Suprema Corte,https://www.vonwobeser.com/index.php/publicacion?p_id=1503,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=190,"Febrero, 2021",2021-02,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1503,,1,legacy_id,1503,,cd33d40c-6085-4a35-a90d-821653dd9357,acontecimientos-relevantes-en-el-sector-electrico-iniciativa-de-reforma-a-la-ley,news,,project_date_missing
es:1501,es,news,1501,"Se exenta a las empresas IMMEX, ALTEX y ECEX del cumplimiento de los niveles mínimos de exportación necesarios para mantener sus programas",https://www.vonwobeser.com/index.php/publicacion?p_id=1501,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=190,"Febrero, 2021",2021-02,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1501,,1,legacy_id,1501,,cecd2e63-f3cb-48f6-bf2c-e6467715a9b2,se-exenta-a-las-empresas-immex-altex-y-ecex-del-cumplimiento-de-los-niveles-mini,news,,project_date_missing
es:1499,es,news,1499,Tercera suspensión de las actividades de la Comisión Federal de Competencia Económica y sus procedimientos,https://www.vonwobeser.com/index.php/publicacion?p_id=1499,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=190,"Enero, 2021",2021-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1499,,1,legacy_id,1499,,b6f1b0b1-0623-4157-a7ef-a5e70a02c3d6,tercera-suspension-de-las-actividades-de-la-comision-federal-de-competencia-econ,news,,project_date_missing
es:1497,es,news,1497,Se regula la adquisición de vacunas contra la COVID-19 por parte de los gobiernos estatales y entidades integrantes del Sistema Nacional de Salud,https://www.vonwobeser.com/index.php/publicacion?p_id=1497,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=190,"Enero, 2021",2021-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1497,,1,legacy_id,1497,,6b3a9c0b-7315-46c3-940a-088b946fd8bf,se-regula-la-adquisicion-de-vacunas-contra-la-covid-19-por-parte-de-los-gobierno,news,,project_date_missing
es:1495,es,news,1495,Von Wobeser refuerza equipo con nuevos socios y consejeros,https://www.vonwobeser.com/index.php/publicacion?p_id=1495,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=190,"Enero, 2021",2021-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1495,,1,legacy_id,1495,,bfd961a2-8009-4202-9ca7-7b3cdc6ae6f6,von-wobeser-refuerza-equipo-con-nuevos-socios-y-consejeros,news,,project_date_missing
es:1493,es,news,1493,Se crea el Comité Nacional de Facilitación del Comercio,https://www.vonwobeser.com/index.php/publicacion?p_id=1493,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=190,"Enero, 2021",2021-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1493,,1,legacy_id,1493,,4794da5f-34e1-4a39-ac8e-c39c0d19b123,se-crea-el-comite-nacional-de-facilitacion-del-comercio,news,,project_date_missing
es:1491,es,news,1491,WhatsApp anuncia modificaciones a sus términos y condiciones,https://www.vonwobeser.com/index.php/publicacion?p_id=1491,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=200,"Enero, 2021",2021-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1491,,1,legacy_id,1491,,96a2c83a-1857-4a0b-af19-3827d39ee427,whatsapp-anuncia-modificaciones-a-sus-terminos-y-condiciones,news,,project_date_missing
es:1489,es,news,1489,Suspensión de plazos y términos de la Comisión Reguladora de Energía,https://www.vonwobeser.com/index.php/publicacion?p_id=1489,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=200,"Enero, 2021",2021-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1489,,1,legacy_id,1489,,88aab015-0fec-4842-8cb4-bec28e0b8062,suspension-de-plazos-y-terminos-de-la-comision-reguladora-de-energia,news,,project_date_missing
es:1487,es,news,1487,Se suspenden actividades no esenciales en la Ciudad de México y en el Estado de México,https://www.vonwobeser.com/index.php/publicacion?p_id=1487,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=210,"Diciembre, 2020",2020-12,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1487,,1,legacy_id,1487,,17d54030-868d-4433-a091-8cc0b0bcec2a,se-suspenden-actividades-no-esenciales-en-la-ciudad-de-mexico-y-en-el-estado-de-,news,,project_date_missing
es:1485,es,news,1485,Segunda suspensión de las actividades de la Comisión Federal de Competencia Económica y sus procedimientos,https://www.vonwobeser.com/index.php/publicacion?p_id=1485,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=200,"Enero, 2021",2021-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1485,,1,legacy_id,1485,,0e8dbe48-d82a-4518-9b45-dbbce56686d5,segunda-suspension-de-las-actividades-de-la-comision-federal-de-competencia-econ,news,,project_date_missing
es:1483,es,news,1483,Se expide el reglamento que regula el uso medicinal de la cannabis y sus derivados farmacológicos,https://www.vonwobeser.com/index.php/publicacion?p_id=1483,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=200,"Enero, 2021",2021-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1483,,1,legacy_id,1483,,4b76bc60-6ff8-4373-b0e5-52564c01e7e6,se-expide-el-reglamento-que-regula-el-uso-medicinal-de-la-cannabis-y-sus-derivad,news,,project_date_missing
es:1481,es,news,1481,Nuevas reglas y obligaciones en materia de teletrabajo (home office),https://www.vonwobeser.com/index.php/publicacion?p_id=1481,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=200,"Enero, 2021",2021-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1481,,1,legacy_id,1481,,eaacda0a-b01d-480f-9487-b210e9c28278,nuevas-reglas-y-obligaciones-en-materia-de-teletrabajo-home-office,news,,project_date_missing
es:1477,es,news,1477,Valores de la Unidad de Medida y Actualización vigentes a partir del 1º de febrero de 2021,https://www.vonwobeser.com/index.php/publicacion?p_id=1477,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=200,"Enero, 2021",2021-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1477,,1,legacy_id,1477,,7e19c1e0-e80e-424c-a60a-4e70793f3f51,valores-de-la-unidad-de-medida-y-actualizacion-vigentes-a-partir-del-1-de-febrer,news,,project_date_missing
es:1475,es,news,1475,Estímulos fiscales vigentes a partir del 1 de enero de 2021,https://www.vonwobeser.com/index.php/publicacion?p_id=1475,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=200,"Enero, 2021",2021-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1475,,1,legacy_id,1475,,8b9422a2-5c16-4220-8d54-e05c970165a1,estimulos-fiscales-vigentes-a-partir-del-1-de-enero-de-2021,news,,project_date_missing
es:1473,es,news,1473,Nueva obligación en materia de Impuesto Sobre Nóminas en la Ciudad de México,https://www.vonwobeser.com/index.php/publicacion?p_id=1473,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=200,"Enero, 2021",2021-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1473,,1,legacy_id,1473,,58b79a28-a4ae-4e1f-b2a0-6be1fdafe22d,nueva-obligacion-en-materia-de-impuesto-sobre-nominas-en-la-ciudad-de-mexico,news,,project_date_missing
es:1471,es,news,1471,Entran en vigor restricciones al uso de productos fabricados con plásticos de un solo uso en la Ciudad de México,https://www.vonwobeser.com/index.php/publicacion?p_id=1471,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=200,"Enero, 2021",2021-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1471,,1,legacy_id,1471,,31603708-84ab-421c-a47f-b1151f6401e9,entran-en-vigor-restricciones-al-uso-de-productos-fabricados-con-plasticos-de-un,news,,project_date_missing
es:1469,es,news,1469,Nuevos salarios mínimos a partir del 1° de enero de 2021,https://www.vonwobeser.com/index.php/publicacion?p_id=1469,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=200,"Diciembre, 2020",2020-12,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1469,,1,legacy_id,1469,,0cfaa3f6-2ac2-4a86-b78c-4ab6f47fbfd4,nuevos-salarios-minimos-a-partir-del-1-de-enero-de-2021,news,,project_date_missing
es:1467,es,news,1467,Salarios Mínimos 2021,https://www.vonwobeser.com/index.php/publicacion?p_id=1467,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=210,"Diciembre, 2020",2020-12,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1467,,1,legacy_id,1467,,994c35f6-93df-44e3-8f74-4c4b45c35815,salarios-minimos-2021,news,,project_date_missing
es:1465,es,news,1465,Reforma al Sistema de Pensiones,https://www.vonwobeser.com/index.php/publicacion?p_id=1465,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=210,"Diciembre, 2020",2020-12,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1465,,1,legacy_id,1465,,2aa2c659-5954-4d04-8651-b441fa52dd4d,reforma-al-sistema-de-pensiones,news,,project_date_missing
es:1456,es,news,1456,Suspensión de las actividades de la Comisión Federal de Competencia Económica y su procedimientos,https://www.vonwobeser.com/index.php/publicacion?p_id=1456,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=210,"Diciembre, 2020",2020-12,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1456,,1,legacy_id,1456,,14a5f7a4-5896-4d69-8eaa-1aa2c0490af8,suspension-de-las-actividades-de-la-comision-federal-de-competencia-economica-y-,news,,project_date_missing
es:1454,es,news,1454,Se prorroga de nueva cuenta el plazo para que el Congreso de la Unión regule diversos usos del cannabis,https://www.vonwobeser.com/index.php/publicacion?p_id=1454,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=210,"Diciembre, 2020",2020-12,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1454,,1,legacy_id,1454,,9cb5111a-881b-4f94-8bab-4cacc5488b29,se-prorroga-de-nueva-cuenta-el-plazo-para-que-el-congreso-de-la-union-regule-div,news,,project_date_missing
es:1452,es,news,1452,Aprueban iniciativa de reforma en materia de Teletrabajo,https://www.vonwobeser.com/index.php/publicacion?p_id=1452,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=210,"Diciembre, 2020",2020-12,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1452,,1,legacy_id,1452,,b63975fa-f06a-4439-92a1-0eb42764ae5c,aprueban-iniciativa-de-reforma-en-materia-de-teletrabajo,news,,project_date_missing
es:1446,es,news,1446,Tercera Resolución de Modificaciones a la Resolución Miscelánea Fiscal para 2020,https://www.vonwobeser.com/index.php/publicacion?p_id=1446,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=210,"Noviembre, 2020",2020-11,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1446,,1,legacy_id,1446,,a5419ff9-d153-49e2-adcd-d9d3eed4bd72,tercera-resolucion-de-modificaciones-a-la-resolucion-miscelanea-fiscal-para-2020,news,,project_date_missing
