owner,source,kind,language,url,status,classification,finalUrl,redirected,mime,error
en:259,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=147,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=147,false,text/html; charset=utf-8,
en:261,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=261,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=261,false,text/html; charset=utf-8,
en:261,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2015/MEXICO_LandP.PDF,206,correcto,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2015/MEXICO_LandP.PDF,false,application/pdf,
en:261,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=134,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=134,false,text/html; charset=utf-8,
en:261,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=148,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=148,false,text/html; charset=utf-8,
en:263,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=263,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=263,false,text/html; charset=utf-8,
en:263,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2015/MEXICO_TD.PDF,206,correcto,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2015/MEXICO_TD.PDF,false,application/pdf,
en:263,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=134,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=134,false,text/html; charset=utf-8,
en:263,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=148,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=148,false,text/html; charset=utf-8,
en:269,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=269,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=269,false,text/html; charset=utf-8,
en:269,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2015/VWYS-_5099-v1-Andres_Nieto__Getting_the_Deal_Throug__Structured_Finance_Securitisation__april_20151.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2015/VWYS-_5099-v1-Andres_Nieto__Getting_the_Deal_Throug__Structured_Finance_Securitisation__april_20151.pdf,false,application/pdf,
en:269,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=141,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=141,false,text/html; charset=utf-8,
en:300,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=300,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=300,false,text/html; charset=utf-8,
en:300,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2015/BankingRegulation2015Mexico.PDF,206,correcto,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2015/BankingRegulation2015Mexico.PDF,false,application/pdf,
en:271,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=271,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=271,false,text/html; charset=utf-8,
en:271,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2015/VWYS_2603-v1-CHAMBERS_AND_PARTNERS_COMPETITION_ANTITRUST_MEXICO.PDF,206,correcto,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2015/VWYS_2603-v1-CHAMBERS_AND_PARTNERS_COMPETITION_ANTITRUST_MEXICO.PDF,false,application/pdf,
en:271,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=145,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=145,false,text/html; charset=utf-8,
en:302,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=302,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=302,false,text/html; charset=utf-8,
en:302,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2015/Enforcement_of_Investment_Treaty_Arbitration_Awards_Mexico.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2015/Enforcement_of_Investment_Treaty_Arbitration_Awards_Mexico.pdf,false,application/pdf,
en:302,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=148,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=148,false,text/html; charset=utf-8,
en:306,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=306,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=306,false,text/html; charset=utf-8,
en:306,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/Virtual_Round_Table_Energy_Natural_Resources_2015.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/Virtual_Round_Table_Energy_Natural_Resources_2015.pdf,false,application/pdf,
en:306,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=147,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=147,false,text/html; charset=utf-8,
en:308,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=308,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=308,false,text/html; charset=utf-8,
en:308,official,pdf,en,https://www.vonwobeser.com/images/68-FernandoCarreoandPalomaAlcantaraTheAntitrustReviewoftheAmericas2015Overview.pdf,206,correcto,https://www.vonwobeser.com/images/68-FernandoCarreoandPalomaAlcantaraTheAntitrustReviewoftheAmericas2015Overview.pdf,false,application/pdf,
en:308,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=145,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=145,false,text/html; charset=utf-8,
en:310,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=310,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=310,false,text/html; charset=utf-8,
en:310,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2014/InvestmentTraetyArbitration2014.PDF,206,correcto,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2014/InvestmentTraetyArbitration2014.PDF,false,application/pdf,
en:310,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=134,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=134,false,text/html; charset=utf-8,
en:310,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=148,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=148,false,text/html; charset=utf-8,
